"otu"	"superkingdom"	"phylum"	"clade"	"order"	"family"	"genus"	"species"
1165968	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Cortinariaceae"	"Aureonarius"	"Aureonarius_rubrodactylus"
1199178	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Cortinariaceae"	"Cystinarius"	"Cystinarius_subgemmeus"
2565863	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Cortinariaceae"	"Volvanarius"	"Volvanarius_subcosmoxanthus"
2851031	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_brunneodiscus"
314552	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_comtulus"
314557	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_nevoi"
314559	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_romagnesii"
348811	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_phaeolepidotus"
1843319	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_planipileus"
2174995	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_candussoi"
264958	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_fuscovelatus"
1871545	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_vinosobrunneofumidus"
34428	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_arvensis"
1081728	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_erythrosarx"
56186	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_pocillator"
1081727	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_eburneocanus"
181864	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_deserticola"
1778554	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"Leucoagaricus_sardous"
56173	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"Leucoagaricus_rubrotinctus"
693281	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"Leucoagaricus_adelphicus"
201221	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"Leucoagaricus_purpureolilacinus"
229013	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"Leucoagaricus_pilatianus"
2837400	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"Leucoagaricus_pseudopilatianus"
1778556	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"Leucoagaricus_viscidulus"
201215	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"Leucoagaricus_croceovelutinus"
222109	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Lepiota"	"Lepiota_jacobi"
1898024	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Lepiota"	"Lepiota_bengalensis"
644796	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Lepiota"	"Lepiota_helveola"
222938	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Lepiota"	"Lepiota_farinolens"
56165	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Lepiota"	"Lepiota_clypeolaria"
201231	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Chlorophyllum"	"Chlorophyllum_globosum"
190013	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Chlorophyllum"	"Chlorophyllum_brunneum"
289319	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Chlorophyllum"	"Chlorophyllum_agaricoides"
979885	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Coprinus"	"Coprinus_subdomesticus"
2765354	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Coprinus"	"Coprinus_cf._vosoustii"
566121	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Tulostoma"	"Tulostoma_niveum"
1915144	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Tulostoma"	"Tulostoma_pseudopulchellum"
1810772	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Tulostoma"	"Tulostoma_cf._caespitosum_MJ881114"
2810092	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Leucocoprinus"	"Leucocoprinus_flavescens"
2517219	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Agaricaceae"	"Ripartitella"	"Ripartitella_brunnea"
2049961	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_vesterholtii"
2066544	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_mycenoides"
1522977	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_merdicola"
2799703	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_truncatisporoides"
373339	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_fatua"
1395785	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_ornatispora"
373335	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_orbitarum"
1365060	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_squarrosiceps"
1365052	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_pseudocorrugis"
979882	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_urticicola"
71724	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_semitalis"
76940	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_strossmayeri"
2082114	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Psathyrellaceae"	"Narcissea"	"Narcissea_patouillardii"
230781	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_rickeniana"
1967997	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_incerta"
229369	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Bolbitiaceae"	"Bolbitius"	"Bolbitius_variicolor"
1844818	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Strophariaceae"	"Galerina"	"Galerina_physospora"
249330	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Strophariaceae"	"Galerina"	"Galerina_jaapii"
2925741	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Strophariaceae"	"Pholiota"	"Pholiota_pseudosiparia"
2591098	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Strophariaceae"	"Psilocybe"	"Psilocybe_hoogshagenii"
858869	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Strophariaceae"	"Hypholoma"	"Hypholoma_myosotis"
2918220	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Strophariaceae"	"Pyrrhulomyces"	"Pyrrhulomyces_astragalinus"
652645	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hymenogastraceae"	"Phaeocollybia"	"Phaeocollybia_lilacifolia"
526703	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hymenogastraceae"	"Gymnopilus"	"Gymnopilus_arenophilus"
527473	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hymenogastraceae"	"Gymnopilus"	"Gymnopilus_punctifolius"
2184316	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Crepidotaceae"	"Crepidotus"	"Crepidotus_volubilis"
2724130	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hydnangiaceae"	"Laccaria"	"Laccaria_dallingii"
1245537	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hydnangiaceae"	"Laccaria"	"Laccaria_ohiensis"
2282090	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Lycoperdaceae"	"Bovista"	"Bovista_acuminata"
90685	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Lycoperdaceae"	"Vascellum"	"Vascellum_pratense"
573104	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Lycoperdaceae"	"Arachnion"	"Arachnion_album"
380661	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Nidulariaceae"	"Cyathus"	"Cyathus_olla"
665407	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Chromocyphellaceae"	"Chromocyphella"	"Chromocyphella_muscicola"
41954	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"unidentified"	"unidentified"
2733444	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_minima"
1415362	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_vestita"
2303073	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_brunneolimbata"
1962199	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_roanokensis"
1004518	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_congolensis"
1229396	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_carneiphylla"
223911	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_griseofarinosa"
1236747	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_augusta"
1986131	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_ahmadii"
226599	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_roseolamellata"
2541715	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_virosiformis"
235529	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_marmorata"
1262676	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_garabitoana"
676151	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_arenaria"
2303126	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_siamensis"
580330	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_rimosa"
405908	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_novinupta"
262245	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_exitialis"
315260	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_velosa"
2303117	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_pseudoprinceps"
262250	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_orientifulva"
1456999	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_walpolei"
2878721	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_calida"
2820046	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_pupatju"
2820042	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_sabulosa"
67716	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_lignitincta"
67719	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_mira"
2802024	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_fense"
1729787	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_hunanensis"
67728	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_sinensis"
2771316	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_viscidolutea"
67737	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_verrucosivolva"
940658	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_prairiicola"
1821585	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_griseorosea"
2615137	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_lepiotoides"
2019495	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_cinnamomea"
71933	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_rubescens"
67740	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Amanitaceae"	"Amanita"	"Amanita_yuaniana"
908317	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_pantherinus"
2086666	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_bizioi"
1132034	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_velutinus"
2925744	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_deceptivus"
2569549	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_squarrosus"
1657910	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_griseodiscus"
1134732	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_beniensis"
1132037	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_stenotrichus"
546347	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Cora"	"Cora_minor"
1924646	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Cora"	"Cora_buapana"
80591	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Hygrophorus"	"Hygrophorus_speciosus"
2070555	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Hygrophorus"	"Hygrophorus_mesotephrus"
762029	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Hygrophorus"	"Hygrophorus_fuligineus"
445026	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Hygrophorus"	"Hygrophorus_penarioides"
1358937	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Hygrocybe"	"Hygrocybe_lepida"
182065	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Hygrocybe"	"Hygrocybe_spadicea"
521075	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Hygrocybe"	"Hygrocybe_chlorophana"
2575964	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Hygrocybe"	"Hygrocybe_lucida"
2045003	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Hygrocybe"	"Hygrocybe_cf._ceracea"
2717610	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Humidicutis"	"Humidicutis_pura"
1398758	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Porpolomopsis"	"Porpolomopsis_calyptriformis"
546350	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Dictyonema"	"Dictyonema_sericeum"
1112007	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Hygrophoraceae"	"Cuphophyllus"	"Cuphophyllus_subviolaceus"
2834202	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_tigrinum"
1217148	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_juncinum"
1217149	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_kristiansenii"
2820036	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_consanguineum"
2834198	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_callipygmaeum"
1132867	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_prismaticum"
1502244	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_halophilum"
1657958	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_fernandae"
1657962	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_griseorugulosum"
1657974	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_mutabilipes"
1657999	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_terreum"
1671370	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_flavovelutinum"
1658589	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_rivulare"
117021	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_abortivum"
684118	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_serrulatum"
2871770	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_festivum"
285111	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_sinuatum"
181145	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_sericeonitidum"
2282472	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Pouzarella"	"Pouzarella_ferreri"
1961119	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Entolomataceae"	"Rhodocybe"	"Rhodocybe_matesina"
181718	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Tricholomataceae"	"Tricholoma"	"Tricholoma_sulphureum"
80607	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Tricholomataceae"	"Tricholoma"	"Tricholoma_manzanitae"
672594	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Tricholomataceae"	"Tricholoma"	"Tricholoma_dulciolens"
2234112	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Tricholomataceae"	"Tricholoma"	"Tricholoma_muscarium"
511179	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Tricholomataceae"	"Tricholoma"	"Tricholoma_frondosae"
2030764	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Tricholomataceae"	"Tricholoma"	"Tricholoma_sinopardinum"
1574052	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Tricholomataceae"	"Corneriella"	"Corneriella_bambusarum"
1045378	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Tricholomataceae"	"Pseudobaeospora"	"Pseudobaeospora_deckeri"
1346812	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Clitocybaceae"	"Singerocybe"	"Singerocybe_alboinfundibuliformis"
432275	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Biannulariaceae"	"Cleistocybe"	"Cleistocybe_gomphidioides"
2935535	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Gymnopus"	"Gymnopus_tiliicola"
206322	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Gymnopus"	"Gymnopus_impudicus"
227425	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Gymnopus"	"Gymnopus_aurantiipes"
1862573	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Gymnopus"	"Gymnopus_variicolor"
1928556	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Gymnopus"	"Gymnopus_foetidus"
2706011	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Gymnopus"	"Gymnopus_alliifoetidissimus"
2056589	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Gymnopus"	"Gymnopus_cervinus"
297706	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Rhodocollybia"	"Rhodocollybia_laulaha"
117019	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Connopus"	"Connopus_acervatus"
1659588	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Mycetinis"	"unidentified"
1928518	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Omphalotaceae"	"Paramycetinis"	"Paramycetinis_austrobrevipes"
2697438	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Marasmiaceae"	"Marasmius"	"Marasmius_nidus-avis"
434300	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Marasmiaceae"	"Marasmius"	"Marasmius_nodulocystis"
585001	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Marasmiaceae"	"Marasmius"	"Marasmius_subruforotula"
2033595	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Marasmiaceae"	"Campanella"	"Campanella_buettneri"
221102	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Marasmiaceae"	"Moniliophthora"	"unidentified"
1586183	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Physalacriaceae"	"Cyptotrama"	"Cyptotrama_fagiphila"
937737	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Physalacriaceae"	"Hymenopellis"	"Hymenopellis_sinapicolor"
71899	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Physalacriaceae"	"Rhizomarasmius"	"Rhizomarasmius_pyrrhocephalus"
2804033	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Mycenaceae"	"Mycena"	"Mycena_tubarioides"
1033004	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Mycenaceae"	"Mycena"	"Mycena_acicula"
2202932	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Mycenaceae"	"Mycena"	"Mycena_discobasis"
2170475	"Eukaryota"	"Basidiomycota"	"Opisthokonta"	"Agaricales"	"Mycenaceae"	"Mycena"	"Mycena_substylobates"
